scenario,method,p_value_intime,p_value_oot,p_value_grade_intime,p_value_grade_oot,oot_mean_pd,expected_loss,unexpected_loss_capital,el_plus_ul,rwa
576,Бета-калибровка,0.8387319715050662,0.06347182960403176,0.014296401337613967,0.006564961352432779,0.03741014224893024,105062643.49189568,471464293.5677462,576526937.0596418,5893303669.596827
576,Изотоническая регрессия,0.8519582818142356,0.06355002602075249,0.18095461377752683,0.005022471172027483,0.03744460163167263,105159419.2223894,475522752.2989298,580682171.5213192,5944034403.736623
576,Логит-калибровка,0.8255331611291998,0.06789273577439676,0.0099865377968004,0.011705543049934873,0.037363684851624744,104932172.53730291,477976815.8869862,582908988.4242891,5974710198.587328
576,Монотонный сплайн,0.8519704637180772,0.06353408466689733,0.0003270102019483812,0.00017228992518902078,0.0374393254006238,105144601.45511189,482491965.7664357,587636567.2215476,6031149572.080446
576,Французский сплайн,0.8387192791098659,0.06349510530634786,0.05559825447014072,0.006720420811918161,0.037423610482536944,105100467.67915678,481401293.97332466,586501761.6524814,6017516174.666557
577,Бета-калибровка,0.8654594776347446,0.01344930720736821,0.036700115315677746,0.016799396915066024,0.03685664546769916,103508203.13148631,470716741.46299803,574224944.5944843,5883959268.287476
577,Изотоническая регрессия,0.8389739346687481,0.014618894040252416,0.06379386884190223,0.02721017403090306,0.03680981298617553,103376678.79037535,475024984.0373254,578401662.8277007,5937812300.466567
577,Логит-калибровка,0.8521919617241429,0.014594403794464583,0.03293512112685541,0.05628429623434652,0.03677129236509514,103268497.47813319,477236844.1152574,580505341.5933905,5965460551.440717
577,Монотонный сплайн,0.8522030627355606,0.013440728316243326,0.002373793680323294,0.00026672825662376714,0.036826086573695696,103422381.533567,482004639.8835512,585427021.4171182,6025057998.54439
577,Французский сплайн,0.8521956349976807,0.014629113416569191,0.08787750573678249,0.006234096021462857,0.03681907528941818,103402691.042802,480860551.6267328,584263242.6695349,6010756895.33416
578,Бета-калибровка,0.6704835700328862,0.0762954175041872,0.011005739286447167,0.051416701201016025,0.03692947213576821,103712729.54609145,470496706.81728137,574209436.3633728,5881208835.216019
578,Изотоническая регрессия,0.6953066084969942,0.07631122352874153,0.0067980244471442155,0.01738540602772658,0.03693606181387929,103731235.9980986,474958119.2219046,578689355.2200031,5936976490.273807
578,Логит-калибровка,0.6581917955534489,0.08142844347917169,0.0077503055106473775,0.1285554608181222,0.03686356914682505,103527647.59194349,477022600.5860924,580550248.1780359,5962782507.326155
578,Монотонный сплайн,0.6704652797463502,0.07633921604567989,0.0005661080047682423,0.002352640213964489,0.03694580787258222,103758606.82935992,481890398.2933162,585649005.1226761,6023629978.666452
578,Французский сплайн,0.670466571432734,0.07629694168851639,0.12260258270161815,0.047825120633167295,0.036930156430167484,103714651.31848234,480715989.1158438,584430640.4343262,6008949863.948048
579,Бета-калибровка,0.8913355816040608,0.058897563753924284,0.10356931579024378,0.011902632828404345,0.03735062228593032,104895487.62780671,470961274.20457965,575856761.8323865,5887015927.557247
579,Изотоническая регрессия,0.8913398259523229,0.05497565975247577,0.0852942844820589,0.0170699219898299,0.037383002040941575,104986422.93178032,475148453.6818032,580134876.6135836,5939355671.022541
579,Логит-калибровка,0.9048697321356529,0.06303423130995726,0.07140248242034622,0.02063917899926187,0.037291401441151485,104729171.80732983,477486940.80717266,582216112.6145024,5968586760.089659
579,Монотонный сплайн,0.8913499208634451,0.05889582726553076,0.012645442852725983,0.0006970984987697442,0.03734976085853229,104893068.3951021,482192680.32015705,587085748.7152592,6027408504.001963
579,Французский сплайн,0.8913478617376528,0.05887978579344909,0.1657006599983983,0.015457390882352396,0.03734070182706157,104867627.01111971,481058524.4670514,585926151.4781711,6013231555.838142
580,Бета-калибровка,0.972720252569415,0.033170552114943914,0.12867134805896457,0.062390845588570845,0.037744371830293055,106001293.84819505,472549482.55742574,578550776.4056208,5906868531.967822
580,Изотоническая регрессия,0.9591012550667026,0.03315643149534669,0.039071382207334346,0.024244500088365775,0.03771733021319145,105925350.17072687,476301176.419371,582226526.5900979,5953764705.242138
580,Логит-калибровка,0.9727219007243781,0.03573879640421909,0.04890509781985443,0.09916708921350309,0.03770934577754949,105902926.68167001,478980888.019563,584883814.7012331,5987261100.244538
580,Монотонный сплайн,0.986354354437071,0.0331580737737866,0.0004048322424893433,0.0015339990121636996,0.037725487837878754,105948260.04389872,483398232.60217166,589346492.6460705,6042477907.527145
580,Французский сплайн,0.9863546073099699,0.03315871416823169,0.05690481802868588,0.018764308512744306,0.03772722148462564,105953128.81742263,482338836.46130586,588291965.2787285,6029235455.766323
581,Бета-калибровка,0.9186864264865869,0.07789801922272196,0.028824496859810294,0.1194290098242144,0.03733190015991994,104842908.40911916,469985104.36377716,574828012.7728963,5874813804.5472145
581,Изотоническая регрессия,0.9321840241976482,0.08314279614561576,0.04794800991073407,0.1132650229726513,0.03729616254976872,104742542.90477046,474218407.4906603,578960950.3954308,5927730093.633253
581,Логит-калибровка,0.9052145564712462,0.08310771742746594,0.010127740435215277,0.09920358111355262,0.03728078181353332,104699347.64512697,476540163.91429365,581239511.5594206,5956752048.928671
581,Монотонный сплайн,0.9186922601527487,0.07789408761729255,0.01100449208327176,0.0005630372036167044,0.0373237108584029,104819909.57473871,481305656.72190464,586125566.2966433,6016320709.023807
581,Французский сплайн,0.9186907728531308,0.07789358328278732,0.1997058606916787,0.027954000449297075,0.03731972485880644,104808715.29347199,480165228.27391386,584973943.5673859,6002065353.4239235
582,Бета-калибровка,0.6339433833145875,0.005435694440680846,0.05573843567279174,0.0060145940308609985,0.03707381944848883,104118114.53913604,469368842.3475207,573486956.8866568,5867110529.344008
582,Изотоническая регрессия,0.6219878705494506,0.007116494445869256,0.019216424272854228,0.019783506523955337,0.03693127579601007,103717794.94551466,473485047.17374814,577202842.1192628,5918563089.67185
582,Логит-калибровка,0.6339463295383636,0.005948679317098353,0.02014621510112056,0.023111660907782865,0.03703587899556336,104011562.57114014,475923497.7834928,579935060.354633,5949043722.29366
582,Монотонный сплайн,0.6339474005914629,0.005435723235238341,0.0016429067646886136,0.0002510201319031952,0.03707243369938316,104114222.80134767,480570151.80657387,584684374.6079215,6007126897.582172
582,Французский сплайн,0.6339441508261165,0.005961517194809875,0.04515046608695944,0.004422491109452606,0.03706607505525268,104096365.18517162,479447142.752916,583543507.9380876,5993089284.411449
583,Бета-калибровка,0.8384119491463253,0.1846598900024964,0.056402664318258536,0.038383814984446984,0.037062340210637944,104085876.24755561,470493201.55919015,574579077.8067458,5881165019.489877
583,Изотоническая регрессия,0.8251091027880112,0.19495076291571375,0.18117538623779184,0.06933605733970435,0.03701453951471666,103951632.77313027,474191794.9062811,578143427.6794114,5927397436.328514
583,Логит-калибровка,0.8517464302136547,0.19498091822053357,0.03036201721024472,0.03859479334052496,0.037027609861668996,103988339.5355112,476957877.4950562,580946217.0305674,5961973468.688203
583,Монотонный сплайн,0.8384113653688109,0.1950615732699404,0.0009708829545073129,0.0004130399743867496,0.037048773818564175,104047776.39205563,481195746.15813977,585243522.5501953,6014946826.976746
583,Французский сплайн,0.8384182682679422,0.19504926708058684,0.15669882464451165,0.014070165948078008,0.03704611204221945,104040301.05936912,480180088.30692875,584220389.366298,6002251103.836609
584,Бета-калибровка,0.9187279493936926,0.08370546070654372,0.02890420600735798,0.0017333258933136448,0.03743717562801858,105138564.0337274,470892771.084799,576031335.1185265,5886159638.559988
584,Изотоническая регрессия,0.9592783298241387,0.08925493797613908,0.03531170811940891,0.004028718738244488,0.03738483920691855,104991582.42871004,474980381.35004246,579971963.7787526,5937254766.87553
584,Логит-калибровка,0.9052660173402901,0.08365337349394897,0.01993997319639907,0.004198927121826478,0.03740728403730909,105054616.49037889,477388810.3467961,582443426.837175,5967360129.334951
584,Монотонный сплайн,0.9322178676572269,0.08370577342962114,0.005700401964119789,3.927072965456456e-05,0.03743729380575195,105138895.9240738,482098535.4081316,587237431.3322053,6026231692.601643
584,Французский сплайн,0.9322205888719162,0.08369714947220586,0.3758576931310846,0.0011170413373852838,0.03743390902975392,105129390.11916092,480961236.6651807,586090626.7843417,6012015458.314758
585,Бета-калибровка,0.9050119639329525,0.012235760752907512,0.09220394948711227,0.0003683474606943361,0.036806973721411305,103368704.9992115,469589416.11685336,572958121.1160649,5869867701.460667
585,Изотоническая регрессия,0.9050110576100561,0.012211304486586284,0.011643015018223294,0.002586134567961802,0.03676750373074565,103257857.47742608,473671226.3148215,576929083.7922477,5920890328.935268
585,Логит-калибровка,0.9050116541943561,0.012212379485359283,0.08409069913636383,0.000736618230753069,0.03677096267129081,103267571.56605312,476137401.6650799,579404973.231133,5951717520.813498
585,Монотонный сплайн,0.9050182009706423,0.01122757294533374,0.009626901938853892,1.277230617372833e-05,0.036820364218328176,103406310.87075286,480818050.46129864,584224361.3320515,6010225630.7662325
585,Французский сплайн,0.9050142085979119,0.0122386979927228,0.020811761291703954,0.0002068263002761088,0.0368099592083621,103377089.44076413,479686461.1977978,583063550.6385618,5996080764.972471
586,Бета-калибровка,0.8924856250194486,0.09371320685319764,0.014296401337613967,0.018504852447858003,0.036971521586016784,103830821.22216955,468579321.39753526,572410142.6197047,5857241517.469191
586,Изотоническая регрессия,0.8924897302770883,0.10616371903954339,0.19631009302197666,0.04187514853811271,0.03685484601125947,103503149.5380211,473020521.7602546,576523671.2982756,5912756522.003181
586,Логит-калибровка,0.8924842303183858,0.09982414430900612,0.0036021117205017406,0.013380952984240586,0.03694132121148536,103746006.49033551,475138715.1200032,578884721.6103387,5939233939.00004
586,Монотонный сплайн,0.8924901462486028,0.09372742049859921,0.008784867738409387,0.0002521447411952714,0.03699100680749196,103885543.51816042,480120954.2582454,584006497.7764058,6001511928.228067
586,Французский сплайн,0.8924880451655957,0.09371710998147006,0.36415472374696983,0.0049581727682891305,0.03698107972197309,103857664.29118925,478902028.69361794,582759692.9848073,5986275358.670223
587,Бета-калибровка,0.7981973417279525,0.08478541395353756,0.07065621244307925,0.028111741725506904,0.037690405848635436,105849735.78530775,472266475.3513006,578116211.1366084,5903330941.891258
587,Изотоническая регрессия,0.798227438607478,0.09039258061553365,0.12095169870208577,0.03778500663030365,0.037659398610605514,105762655.05802454,476605342.2262052,582367997.2842298,5957566777.827564
587,Логит-калибровка,0.7982117161278566,0.09039606980908871,0.038314389627417386,0.046704081539331276,0.03766051141272239,105765780.25148956,478725456.388456,584491236.6399455,5984068204.8557
587,Монотонный сплайн,0.7850751527096684,0.08485134497463165,0.0006470062781787171,0.0004501639310311152,0.037726916761857014,105952273.03399923,483572817.2125495,589525090.2465488,6044660215.156868
587,Французский сплайн,0.7850786488409747,0.0848209798451435,0.16816919675814618,0.017194182262217948,0.03771499058962498,105918779.57190281,482403302.3755566,588322081.9474595,6030041279.694458
588,Бета-калибровка,0.6956108174096236,0.032528110044866415,0.05587850749745192,0.03455434605995312,0.03745442631619536,105187010.86640306,470363142.7571613,575550153.6235645,5879539284.464516
588,Изотоническая регрессия,0.6956097636133614,0.03255902329569991,0.06237803904843226,0.05112863746236096,0.03747917431165519,105256513.13685241,474556982.7684909,579813495.9053433,5931962284.606136
588,Логит-калибровка,0.6831563538277788,0.03506177735962256,0.020069043516617063,0.07569915033119098,0.0374213639980803,105094158.65220873,476888016.3320256,581982174.9842343,5961100204.15032
588,Монотонный сплайн,0.7081462811799422,0.032546671815025525,0.001444225003399489,0.00031390277464622696,0.03747110615885409,105233854.53652583,481651797.61113274,586885652.1476586,6020647470.139158
588,Французский сплайн,0.7081523798479048,0.03253807983568047,0.11393553616755486,0.015577297132221963,0.037464400602001534,105215022.65066111,480507211.0030625,585722233.6537236,6006340137.5382805
589,Бета-калибровка,0.7990170481335379,0.0340025804214073,0.01445808892200251,0.007672497852823596,0.036951700689943294,103775156.21763676,469906777.8995516,573681934.1171882,5873834723.744394
589,Изотоническая регрессия,0.7990193424414348,0.03659744834402668,0.015963615519254633,0.010946328499643908,0.03688573777073196,103589905.95532364,473834686.37026393,577424592.3255875,5922933579.628299
589,Логит-калибровка,0.7990179535953578,0.03660007381796511,0.01004921022519796,0.01074507900017127,0.03688883510595761,103598604.51157135,476439819.4312784,580038423.9428498,5955497742.89098
589,Монотонный сплайн,0.812121679273045,0.034005876467804314,0.0033465729450713904,0.00015975744316607348,0.03695614603431115,103787640.52275945,480987787.4587431,584775427.9815025,6012347343.234289
589,Французский сплайн,0.8121226073924562,0.033998728103227946,0.06800459992606392,0.0028769775740989005,0.036944520683399894,103754991.88726027,479895046.1716571,583650038.0589173,5998688077.145713
590,Бета-калибровка,0.5512914982407633,0.012924240551482656,0.5653704824813375,0.02537032950128169,0.03640271510421843,102233385.09868704,469093975.01936364,571327360.1180507,5863674687.742046
590,Изотоническая регрессия,0.5628050786236083,0.015247596490409432,0.7474914222812961,0.04639729098831126,0.036261281591665466,101836183.22203329,473267684.5447695,575103867.7668028,5915846056.809619
590,Логит-калибровка,0.5628723994033167,0.014051162418773577,0.31655603450044495,0.025560639376302784,0.03635924917803041,102111315.39158061,475617830.8797934,577729146.271374,5945222885.997418
590,Монотонный сплайн,0.5513194940085832,0.012928959473223589,0.009277508457595573,0.000318944826171835,0.036420679269273684,102283835.65982823,480505327.89245915,582789163.5522873,6006316598.655739
590,Французский сплайн,0.5513539970925465,0.012924964434993618,0.9048207715680442,0.00929598027518987,0.03640769209469386,102247362.47873825,479325615.4984851,581572977.9772234,5991570193.731064
591,Бета-калибровка,0.4769320961010821,0.06151390809632519,0.028807125271078808,0.06660604366834565,0.03681886418295657,103402098.17141524,469428252.0401077,572830350.2115229,5867853150.501347
591,Изотоническая регрессия,0.46662858637198046,0.07036467957964385,0.014575823263005822,0.03155132953644611,0.036696503236192314,103058459.68852249,473213822.8853878,576272282.5739102,5915172786.067347
591,Логит-калибровка,0.47693226199135197,0.06582903240662108,0.019925047770017995,0.11125757639782863,0.03677281532268086,103272774.55221692,475977799.18665284,579250573.7388697,5949722489.833159
591,Монотонный сплайн,0.46661827878997136,0.06585181498393876,0.001918549131079627,0.0015178647002108729,0.03678489732364703,103306705.64373033,480280595.16460675,583587300.808337,6003507439.557584
591,Французский сплайн,0.4666139119602072,0.06585476477818628,0.10053759239260461,0.04918102420490782,0.036786211680183215,103310396.88262656,479248296.11045784,582558692.9930844,5990603701.380723
592,Бета-калибровка,0.8370799388214263,0.08592536301293632,0.04408632862936818,0.01678013264540091,0.037983301393913024,106672303.63466533,473002209.3973247,579674513.0319899,5912527617.466558
592,Изотоническая регрессия,0.8504586481688506,0.08592970762802588,0.06666475505602062,0.03005398697359916,0.03798674153140622,106681964.91680124,477259408.06335866,583941372.98016,5965742600.791984
592,Логит-калибровка,0.8370799724855802,0.0915870884101784,0.03035881348799812,0.02817979539270335,0.037951133379963656,106581962.98428994,479445266.0558535,586027229.0401435,5993065825.698169
592,Монотонный сплайн,0.8504502096317597,0.08597923150007708,0.0015298226118560562,0.00036085547759236495,0.03801052206123827,106748750.15678155,484380421.89546,591129172.0522416,6054755273.69325
592,Французский сплайн,0.8504507411265829,0.0859538181513993,0.14268881422164004,0.007640463744381111,0.03800032152850257,106720102.98064664,483186905.39410543,589907008.374752,6039836317.426318
593,Бета-калибровка,0.5867524459193172,0.001162497968602823,0.3312968055540414,0.003141826723853786,0.037246309633195154,104602535.97386527,471970085.727842,576572621.7017074,5899626071.598025
593,Изотоническая регрессия,0.5867714801868131,0.001285726285440868,0.09808034489232634,0.0008794082957730887,0.037179496469967856,104414897.88625771,475700154.7189174,580115052.6051753,5946251933.986467
593,Логит-калибровка,0.5868001849165942,0.0012857937922098623,0.3208970662676408,0.013762504065445763,0.03718067579100968,104418209.8914716,478458542.843487,582876752.7349586,5980731785.543588
593,Монотонный сплайн,0.5986310284814731,0.0012872075575733068,0.0014927497006131483,0.0007919921529116946,0.037197706453138066,104466038.80299297,482510300.876539,586976339.679532,6031378760.9567375
593,Французский сплайн,0.5985912969132159,0.0012873041591351865,0.30606592460569426,0.003163156048804172,0.037198597701645755,104468541.78530195,481550816.76519436,586019358.5504963,6019385209.564929
594,Бета-калибровка,0.6469175144844723,0.017387561359399867,0.10925020130223675,0.008754685280421677,0.036796258153078354,103338611.39710525,469828783.9774821,573167395.3745873,5872859799.718526
594,Изотоническая регрессия,0.6469302342315815,0.020426808924181354,0.01429653569483456,0.03371776575806168,0.036690964316553304,103042904.18660828,474185624.48663545,577228528.6732438,5927320306.082943
594,Логит-калибровка,0.6348464655330692,0.018838855021041975,0.08877113752600499,0.008754685280421677,0.03673239606778605,103159261.11677033,476355430.4880023,579514691.6047726,5954442881.100028
594,Монотонный сплайн,0.6469348409733392,0.01739903809631726,0.00112667330275238,4.657362352898062e-05,0.036809783993200125,103376597.36650324,481281541.6128694,584658138.9793726,6016019270.160867
594,Французский сплайн,0.6469253351243458,0.01738688322567978,0.10866195190351699,0.001824652000092403,0.03679527151710164,103335840.52862823,480095475.68351036,583431316.2121387,6001193446.0438795
595,Бета-калибровка,0.7595074924910944,0.03734667664957917,0.37722661137708174,0.02286491498364935,0.03720512045131369,104486860.27546936,471613187.0341667,576100047.3096359,5895164837.927083
595,Изотоническая регрессия,0.7725400946986796,0.03729024567761478,0.18327322056302162,0.019783506523955337,0.037151892313429205,104337374.37303458,475639281.06127864,579976655.4343132,5945491013.265982
595,Логит-калибровка,0.7724689277656942,0.037290564894135916,0.25931665207829435,0.038223996357639047,0.037145528037573365,104319500.94072106,478085284.3770702,582404785.3177912,5976066054.713377
595,Монотонный сплайн,0.7724682296528487,0.03733736896966071,0.003997020565434392,0.00036635474918371674,0.03720038003312719,104473547.2850344,482735868.8205167,587209416.1055511,6034198360.256458
595,Французский сплайн,0.7595104788403009,0.03732181554716627,0.37361885834786546,0.014070165948078008,0.03719125918127694,104447932.28469817,481614356.5628822,586062288.8475804,6020179457.036028
596,Бета-калибровка,0.9596391263641384,0.018827505942985195,0.22443915148988317,0.038223996357639047,0.03671436682218016,103108627.78341077,470497231.5673616,573605859.3507724,5881215394.592019
596,Изотоническая регрессия,0.986545714395655,0.02040833393339484,0.0510306734720255,0.01841794281429602,0.0366777259066884,103005725.43634371,474393694.6995048,577399420.1358485,5929921183.743811
596,Логит-калибровка,0.9730918651925886,0.02038965539450257,0.08877113752600499,0.038223996357639047,0.036658967890335216,102953045.42321742,476969733.1305603,579922778.5537777,5962121664.132004
596,Монотонный сплайн,0.9730880880714876,0.020401677975105698,0.0023817096478438698,0.00020002340594433706,0.03667197973726209,102989587.89412686,481355275.70644593,584344863.6005728,6016940946.330574
596,Французский сплайн,0.9730879724641237,0.020403688955267438,0.08934610854312947,0.012657871186226174,0.036673792759981234,102994679.5871313,480307123.64325905,583301803.2303903,6003839045.540737
597,Бета-калибровка,0.9322961225013424,0.03444921526919896,0.3793007146664167,0.17198001062502086,0.03830619844344889,107579127.70858186,474247930.7929072,581827058.5014889,5928099134.91134
597,Изотоническая регрессия,0.9188132316999792,0.03702668609369643,0.07574528631152048,0.06871612505119339,0.038235313661456334,107380054.88683397,478456024.3710054,585836079.2578394,5980700304.6375675
597,Логит-калибровка,0.9322931277038115,0.037049393318085294,0.29906126526465937,0.22081021101613357,0.03825760207646291,107442649.67153843,480668085.3546555,588110735.0261939,6008351066.933193
597,Монотонный сплайн,0.9188178154618363,0.03446142805733743,0.004486262587525413,0.006285472079686818,0.03831975619724045,107617203.30433008,485516186.1840098,593133389.4883399,6068952327.300122
597,Французский сплайн,0.9188140508814526,0.03445158852452375,0.1820127521223161,0.08145887309794864,0.038309475445570396,107588330.84133992,484347182.9643215,591935513.8056613,6054339787.054018
598,Бета-калибровка,0.8104775337580026,0.0322472345412832,0.279291706225655,0.01067757285935814,0.037340031379298026,104865744.12562057,470469464.27944124,575335208.4050618,5880868303.493015
598,Изотоническая регрессия,0.7971358293427555,0.029951356143268763,0.00909275569094203,0.010946328499643908,0.03741645497834726,105080372.16119044,474971481.23302644,580051853.3942169,5937143515.41283
598,Логит-калибровка,0.8104481349895647,0.03220460056751527,0.18953214294879667,0.023111660907782865,0.03730377492899156,104763921.51057988,476980221.0081614,581744142.5187413,5962252762.602017
598,Монотонный сплайн,0.8104808053001004,0.029893429116136787,0.006560899735812155,0.0002889528028297945,0.03736557661012596,104937485.35187775,481815653.0378099,586753138.3896877,6022695662.972624
598,Французский сплайн,0.8104596684859396,0.02989178003785547,0.5351623644741309,0.010419071874299007,0.037355505948850835,104909202.9067527,480650325.45056844,585559528.3573211,6008129068.132106
599,Бета-калибровка,0.9049788965779662,0.022045952860547568,0.12859736770145738,0.06808302069122119,0.0365614098493051,102679063.42078848,469685170.0366248,572364233.4574133,5871064625.457809
599,Изотоническая регрессия,0.9320807898239405,0.025762756207027924,0.07473974628962929,0.04088735418317904,0.03645227818955273,102372578.0675399,474081077.874924,576453655.9424639,5926013473.43655
599,Логит-калибровка,0.9185327748227254,0.023834408679769964,0.049214100655496806,0.10747992755362594,0.03649221361890114,102484732.72732198,476194103.6974384,578678836.4247605,5952426296.217981
599,Монотонный сплайн,0.9185402586166819,0.023851367339298685,0.009576279185025315,0.0004716460005257854,0.036526837845053964,102581971.40404958,481110446.8216989,583692418.2257485,6013880585.271236
599,Французский сплайн,0.9185327285065845,0.023848595905239946,0.20111099745565333,0.025022202930200684,0.03652386700831587,102573628.1061543,479930777.41079795,582504405.5169523,5999134717.634975
600,Бета-калибровка,0.7469310337234012,0.19509084349568512,0.06289140819442714,0.06932215729710992,0.037054631187485414,104064226.22693405,470397196.24780643,574461422.4747405,5879964953.09758
600,Изотоническая регрессия,0.7987041770686567,0.19496822530878766,0.09605201712926649,0.07439987756111377,0.037022861009231044,103975002.85832445,474919653.3738737,578894656.2321982,5936495667.173421
600,Логит-калибровка,0.746954834905508,0.1949503294083262,0.4205706399594037,0.11075163352292985,0.03701428771653158,103950925.62310728,476908635.4752351,580859561.0983424,5961357943.440439
600,Монотонный сплайн,0.7469292160336176,0.19501434739564633,0.00019939213694315642,0.002591246870670156,0.03703766880045194,104016589.0591892,481675264.2374909,585691853.2966802,6020940802.968636
600,Французский сплайн,0.7469300202000664,0.19501125093702387,0.05908561004258201,0.04918102420490782,0.0370368383480134,104014256.81656083,480534172.83081293,584548429.6473738,6006677160.385162
601,Бета-калибровка,0.64640154045923,0.2767216189979673,0.07226556533565943,0.09202219074647792,0.036111570107312495,101415733.48937641,467673360.177473,569089093.6668494,5845917002.218412
601,Изотоническая регрессия,0.6223704884046029,0.3051329940502373,0.03487773680636448,0.13647975901235432,0.03598930704860765,101072369.9153097,471632124.454003,572704494.3693128,5895401555.675037
601,Логит-калибровка,0.6343295509254732,0.29075621720079203,0.04823745982787185,0.1432050560474898,0.036066914632434145,101290323.05372806,474215313.00895023,575505636.0626783,5927691412.611877
601,Монотонный сплайн,0.6223555754603273,0.2766740381421889,0.00041073388454221393,0.00089762980961899,0.036084415115708965,101339471.41095707,478859173.66562206,580198645.0765791,5985739670.820274
601,Французский сплайн,0.6223424244030793,0.2766739518421635,0.07674451574907758,0.0677748987126398,0.03608421277910625,101338903.16884199,477740871.4386496,579079774.6074915,5971760892.98312
602,Бета-калибровка,0.891815805608974,0.1447239077588635,0.02930449269768335,0.09256023447003454,0.03678868762932286,103317350.33819032,469688471.8936602,573005822.2318504,5871105898.670752
602,Изотоническая регрессия,0.8918055940349146,0.15329221931423614,0.02975212975996335,0.13544437727734215,0.03672071109995849,103126445.05312341,473775425.2868706,576901870.3399941,5922192816.085882
602,Логит-калибровка,0.9052798319999782,0.1623826354738701,0.007687443294590448,0.09147143953404259,0.03669113259641003,103043376.78375791,476285820.99671876,579329197.7804767,5953572762.458984
602,Монотонный сплайн,0.9053001707275263,0.14477027525481959,0.008534989563367477,0.002591246870670156,0.03680962817553816,103376159.76818137,480861582.9179596,584237742.686141,6010769786.474494
602,Французский сплайн,0.9052893920137808,0.1447198528305591,0.4458425086405149,0.030849164239501507,0.036785450082346495,103308258.0112619,479759776.2961532,583068034.3074151,5996997203.701915
603,Бета-калибровка,0.6586375078301179,0.028397588309821017,0.16289269805847897,0.010441763099181718,0.036654246585508164,102939786.11074112,469194562.42578065,572134348.5365218,5864932030.322258
603,Изотоническая регрессия,0.6835766326511781,0.03062253200477443,0.239676951403154,0.00696503119270309,0.0365766379173522,102721829.92709193,473522147.808189,576243977.735281,5919026847.602362
603,Логит-калибровка,0.6586229925240221,0.03063722231232121,0.11104587742465745,0.006613856494633776,0.0366027984552752,102795299.18179488,475743749.27314293,578539048.4549377,5946796865.914287
603,Монотонный сплайн,0.6711206045937994,0.02843401384572415,0.0022380913867357365,7.318707576996387e-05,0.036691026686712425,103043079.3469632,480642090.9276235,583685170.2745867,6008026136.595293
603,Французский сплайн,0.6710538940769157,0.028409354188588087,0.27511748898797,0.0017531292792757616,0.03667147842173897,102988179.99961174,479455451.8592919,582443631.8589038,5993193148.24115
604,Бета-калибровка,0.6337607453170279,0.03159950325628126,0.0424777182515988,0.01784104784350559,0.03704586942109584,104039619.68220557,469302821.9699789,573342441.6521845,5866285274.624737
604,Изотоническая регрессия,0.6218090143604921,0.03399653336062969,0.006749614862185507,0.003370598623124977,0.03692962225558923,103713151.14259681,473833665.12166893,577546816.2642658,5922920814.020861
604,Логит-калибровка,0.6337873004325036,0.03156781661748028,0.030357999288147093,0.06323043385429979,0.03701090425549934,103941423.51114437,475877287.26944315,579818710.7805876,5948466090.86804
604,Монотонный сплайн,0.6458686736778078,0.03158099538762493,0.005345412651884139,0.0034475362305606957,0.037030970564368194,103997777.73297164,480634032.71094906,584631810.4439209,6007925408.886864
604,Французский сплайн,0.6337571153313681,0.031581690170149515,0.013615011314031979,0.007632150981771647,0.03703166233853673,103999720.51154658,479492836.83233225,583492557.3438789,5993660460.404153
605,Бета-калибровка,0.9458951038728336,0.01261711678107361,0.0932652673134531,0.02548583698523216,0.036171836532953514,101584985.71914664,467786262.6117672,569371248.3309138,5847328282.647089
605,Изотоническая регрессия,0.9458976898603083,0.013682466336562433,0.04342207470517176,0.012838211126636098,0.03605746943896273,101263797.17238292,472056430.1120437,573320227.2844267,5900705376.400547
605,Логит-калибровка,0.9459047658008177,0.012584837514163331,0.19112486548478608,0.04218048906119483,0.03611905320611828,101436749.02406259,474328162.6079165,575764911.631979,5929102032.598955
605,Монотонный сплайн,0.9459075462989445,0.012610602213011059,0.0004605661054188331,0.0011161740100751986,0.036165486254461775,101567151.59703046,479049156.4951484,580616308.0921788,5988114456.189354
605,Французский сплайн,0.9459045736015972,0.012602880525101364,0.05425838612300147,0.03662581116146742,0.036156828732821555,101542837.81325606,477909478.58659506,579452316.3998511,5973868482.3324375
606,Бета-калибровка,0.7195061277614416,0.04008969884627648,0.014486990678096168,0.0467857893318579,0.03707880944004604,104132128.4314253,469794688.9114452,573926817.3428705,5872433611.3930645
606,Изотоническая регрессия,0.7067870799630427,0.04625513147808322,0.04095728273352626,0.04221001030361828,0.03696939814350651,103824857.74622369,473777837.3068921,577602695.0531158,5922222966.336151
606,Логит-калибровка,0.7195049670201044,0.04307741052542733,0.010149867097283374,0.038260348655153785,0.03703159719927809,103999537.57445258,476322742.46897596,580322280.0434285,5954034280.8622
606,Монотонный сплайн,0.7066868001897355,0.0430884487808732,0.04236114604159996,0.0004501639310311152,0.03704271701186724,104030766.45612797,480753626.19648534,584784392.6526133,6009420327.456066
606,Французский сплайн,0.706697201830021,0.043091005974447344,0.12595363557232275,0.02538847633326012,0.037044742598011174,104036455.1122546,479685171.98914236,583721627.101397,5996064649.86428
607,Бета-калибровка,0.8110066526301336,0.024376348737204595,0.22679177218113677,0.05360781934893138,0.036805667211333104,103365035.79630789,469211129.3147968,572576165.1111047,5865139116.43496
607,Изотоническая регрессия,0.7976881633069545,0.024365393675396824,0.057013024025194835,0.011135363758980051,0.036777851733589106,103286918.80861163,473393817.1136111,576680735.9222227,5917422713.920137
