method,n_bins,alpha,shrinkage,fit_ct,fit_mean_pd,fit_ct_gap_abs,oot_default_rate,oot_mean_pd,oot_default_gap,oot_abs_default_gap,brier_score,log_loss,ece_quantile,cal_slope,cal_intercept,rwa_bln,rwa_delta_vs_logit_pct,rwa_abs_delta_to_minus_1pct,candidate_switch_knots,n_binomial_bins,significant_bins_5pct,max_abs_z,min_binomial_p_value,mean_abs_dr_minus_pd
Французский сплайн,80.0,1.0,0.3,0.04807199590058929,0.048071995900589165,1.249000902703301e-16,0.047288058340929806,0.04909466753864081,-15.85480231911174,15.85480231911174,0.03401,0.1307,0.00545,0.96,-0.1304,8.401817385506188,0.00976401999208439,0.01976401999208439,20.0,10.0,3.0,3.824173889066928,0.0022865845484212437,0.005222495161087089
Французский сплайн,30.0,0.0,0.3,0.04807199590058929,0.04807199590058917,1.1796119636642288e-16,0.047288058340929806,0.049087245429488266,-15.789665889188996,15.789665889188996,0.03402,0.13069,0.00552,0.96,-0.1301,8.401447908381957,0.009807566468449604,0.019807566468449604,7.0,10.0,3.0,3.913317892895944,0.00195146768921598,0.00529092514806825
Французский сплайн,30.0,50.0,0.6,0.04807199590058929,0.048071995900589276,1.3877787807814457e-17,0.047288058340929806,0.049062683725888775,-15.574112378399889,15.574112378399889,0.03395,0.13032,0.00471,1.0015,-0.0474,8.73789118858353,-0.029845549756405222,0.01984554975640522,7.0,10.0,2.0,2.890254157423278,0.011786229057007555,0.004488508360495089
Французский сплайн,10.0,1.0,0.45,0.04807199590058929,0.04807199590058915,1.3877787807814457e-16,0.047288058340929806,0.04908094556482615,-15.734378276914299,15.734378276914299,0.0341,0.13107,0.00557,0.9649,-0.1187,8.400064179065414,0.009970652440562734,0.019970652440562734,2.0,10.0,3.0,4.5428639448173485,0.0006380221608317388,0.005341186549924855
Французский сплайн,20.0,1.0,0.3,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.049087739140319255,-15.793998695441758,15.793998695441758,0.03405,0.13079,0.00544,0.9601,-0.1294,8.399825632935299,0.009998767424511269,0.019998767424511267,5.0,10.0,2.0,4.0785070851668594,0.0014546828091048832,0.005216272690287131
Французский сплайн,15.0,100.0,0.6,0.04807199590058929,0.04807199590058926,2.7755575615628914e-17,0.047288058340929806,0.04907465196670042,-15.679145659762867,15.679145659762867,0.03405,0.13063,0.00492,1.0034,-0.0435,8.739831146946049,-0.030074192737100897,0.0200741927371009,4.0,10.0,2.0,2.9235085194784043,0.011130745886592215,0.004699950110907577
Французский сплайн,40.0,50.0,0.45,0.04807199590058929,0.04807199590058926,2.7755575615628914e-17,0.047288058340929806,0.04905671151134506,-15.521700223564267,15.521700223564267,0.03396,0.13032,0.00461,1.0002,-0.0499,8.740482395947327,-0.030150948772541767,0.02015094877254177,10.0,10.0,2.0,2.6812698679385774,0.016833312625105682,0.004389143272770374
Французский сплайн,40.0,100.0,0.25,0.04807199590058929,0.04807199590058927,2.0816681711721685e-17,0.047288058340929806,0.0490501428361664,-15.464053530196338,15.464053530196338,0.03401,0.13035,0.00461,0.9984,-0.0533,8.741324619277686,-0.030250212992014306,0.020250212992014308,10.0,10.0,2.0,2.4610556433966773,0.0238790990845386,0.0043818946203950096
Французский сплайн,80.0,50.0,0.25,0.04807199590058929,0.04807199590058926,2.7755575615628914e-17,0.047288058340929806,0.04905886833290868,-15.540628489606547,15.540628489606547,0.03402,0.13037,0.00461,0.9984,-0.0536,8.741437805438336,-0.030263553083041298,0.0202635530830413,20.0,10.0,2.0,2.460535255605713,0.02374892981918603,0.004385591896421394
Французский сплайн,10.0,0.0,0.45,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.04908118307969305,-15.736462707386238,15.736462707386238,0.0341,0.13108,0.00557,0.9646,-0.1193,8.397006258873772,0.010331058107434517,0.02033105810743452,2.0,10.0,3.0,4.564658293125322,0.000613897766414506,0.0053474830072658625
Французский сплайн,25.0,10.0,1.0,0.04807199590058929,0.048071995900589234,5.551115123125783e-17,0.047288058340929806,0.04909542127195955,-15.861417082717026,15.861417082717026,0.0339,0.13092,0.00503,0.9682,-0.1156,8.3966305408427,0.010375340135432986,0.020375340135432986,6.0,10.0,1.0,6.379898030241348,7.91889479162058e-06,0.004240851165813245
Французский сплайн,10.0,10.0,0.75,0.04807199590058929,0.04807199590058917,1.1796119636642288e-16,0.047288058340929806,0.04908191206180929,-15.74286025443837,15.74286025443837,0.03412,0.13137,0.00559,0.9713,-0.1066,8.396493976056597,0.010391435625086785,0.020391435625086787,2.0,10.0,3.0,5.345673925593951,0.00015659061972260075,0.005366963636263118
Французский сплайн,20.0,10.0,0.6,0.04807199590058929,0.04807199590058918,1.1102230246251565e-16,0.047288058340929806,0.04909713449064969,-15.876452289941653,15.876452289941653,0.03402,0.13092,0.00537,0.9642,-0.1216,8.395629509934656,0.010493321374105939,0.02049332137410594,5.0,10.0,3.0,4.751381023009002,0.00044157795971094674,0.005149137762121777
Монотонный сплайн,50.0,5.0,,0.04807199590058929,0.04807199590037327,2.1602164501643983e-13,0.047288058340929806,0.04912391617292922,-16.11148833362688,16.11148833362688,0.03396,0.13132,0.00478,0.9675,-0.1178,8.39553167001996,0.010504852760634259,0.02050485276063426,12.0,10.0,2.0,6.179478758191935,1.1852281735896798e-05,0.0047623667635203065
Французский сплайн,20.0,0.0,0.3,0.04807199590058929,0.04807199590058915,1.3877787807814457e-16,0.047288058340929806,0.04908810653576296,-15.797222957855752,15.797222957855752,0.03405,0.1308,0.00545,0.9597,-0.1303,8.395318693410132,0.01052995412766892,0.02052995412766892,5.0,10.0,2.0,4.1057070494451695,0.0013859911551234864,0.005225475992080357
Французский сплайн,80.0,2.0,0.45,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.049103814948384394,-15.935079987021425,15.935079987021425,0.03399,0.13074,0.00544,0.9611,-0.1288,8.394707531338247,0.010601985528189577,0.02060198552818958,20.0,10.0,3.0,4.117063895372343,0.0013582810207175475,0.005213198519046754
Французский сплайн,15.0,10.0,0.6,0.04807199590058929,0.048071995900589165,1.249000902703301e-16,0.047288058340929806,0.049108735789642005,-15.978265289898218,15.978265289898218,0.03407,0.1311,0.00576,0.9649,-0.1202,8.394427386278924,0.010635003350957647,0.020635003350957647,4.0,10.0,3.0,4.566388031766611,0.0006120230761158206,0.005535910265220325
Монотонный сплайн,35.0,5.0,,0.04807199590058929,0.048071995900046356,5.429337535112211e-13,0.047288058340929806,0.049074280626128355,-15.675886774902438,15.675886774902438,0.0339,0.13123,0.00554,0.9704,-0.1102,8.394028981284068,0.010681959258521265,0.020681959258521267,9.0,10.0,1.0,6.64107228894644,4.707225177881567e-06,0.004565033690567925
Французский сплайн,30.0,35.0,1.0,0.04807199590058929,0.04807199590058928,6.938893903907228e-18,0.047288058340929806,0.0490801132895434,-15.727074229032837,15.727074229032837,0.03391,0.13044,0.00463,1.008,-0.0348,8.745512605695973,-0.030743807966159616,0.020743807966159614,8.0,10.0,2.0,3.719144102375359,0.0018204419845791178,0.004802938970995629
Французский сплайн,50.0,0.0,0.25,0.04807199590058929,0.048071995900589165,1.249000902703301e-16,0.047288058340929806,0.049089390421368284,-15.808490337928049,15.808490337928049,0.03403,0.13085,0.00549,0.9581,-0.1339,8.39316102354804,0.01078425652825548,0.020784256528255482,12.0,10.0,3.0,3.819847235497515,0.0023042342367576305,0.005265926989588803
Французский сплайн,40.0,5.0,0.6,0.04807199590058929,0.0480719959005892,9.020562075079397e-17,0.047288058340929806,0.049096778269606074,-15.873326094062918,15.873326094062918,0.03394,0.13079,0.00541,0.9631,-0.1249,8.3922744086948,0.010888752720900811,0.02088875272090081,10.0,10.0,3.0,4.417170115016564,0.0007970951290243173,0.005187787037022167
Французский сплайн,10.0,5.0,0.6,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.0490818895576444,-15.742662757887274,15.742662757887274,0.03411,0.13122,0.00559,0.9674,-0.114,8.392150658822432,0.010903337848203321,0.02090333784820332,2.0,10.0,3.0,4.977903992331784,0.00029672571939987107,0.005368532409635876
Французский сплайн,40.0,1.0,0.3,0.04807199590058929,0.04807199590058917,1.1796119636642288e-16,0.047288058340929806,0.049086704788037915,-15.784921219820717,15.784921219820717,0.034,0.13074,0.00546,0.9593,-0.1315,8.39209002853304,0.010910483718112056,0.020910483718112056,10.0,10.0,3.0,3.864269678738049,0.0021292924412923786,0.005238540869557743
Французский сплайн,15.0,5.0,0.45,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.049101781071818784,-15.917230686281641,15.917230686281641,0.03407,0.131,0.00571,0.9622,-0.1252,8.391632989748722,0.01096435018862978,0.020964350188629778,4.0,10.0,3.0,4.279364594945045,0.001017921862240483,0.0054861544685095315
Французский сплайн,35.0,2.0,0.45,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04907375451768042,-15.671269647163342,15.671269647163342,0.03395,0.13066,0.00545,0.9613,-0.1277,8.391606245006455,0.010967502316895889,0.02096750231689589,9.0,10.0,3.0,4.387674870855202,0.0008398948556118329,0.005222009972290154
Французский сплайн,10.0,100.0,0.9,0.04807199590058929,0.04807199590058927,2.0816681711721685e-17,0.047288058340929806,0.04905149259889692,-15.47589904791937,15.47589904791937,0.03414,0.13095,0.0048,1.0151,-0.0194,8.74763684844822,-0.03099417065640025,0.020994170656400253,2.0,10.0,2.0,3.594111425919458,0.0034395430253506723,0.004572902773760395
Французский сплайн,30.0,5.0,0.6,0.04807199590058929,0.0480719959005892,9.020562075079397e-17,0.047288058340929806,0.04909843824976958,-15.887894079977855,15.887894079977855,0.03396,0.13076,0.00554,0.9627,-0.1255,8.391234765646157,0.011011284776275818,0.02101128477627582,7.0,10.0,3.0,4.511431214896247,0.0006745141133670187,0.0053164121988647645
Французский сплайн,80.0,20.0,0.6,0.04807199590058929,0.048071995900589276,1.3877787807814457e-17,0.047288058340929806,0.049078700960488365,-15.714679629245893,15.714679629245893,0.03396,0.13037,0.00458,1.0026,-0.0455,8.748534589211461,-0.031099978145862742,0.021099978145862744,20.0,10.0,2.0,2.828793044721563,0.013096469759591613,0.0043551697045748974
Французский сплайн,50.0,5.0,0.9,0.04807199590058929,0.04807199590058922,6.938893903907228e-17,0.047288058340929806,0.0491274601068764,-16.14258989794729,16.14258989794729,0.03395,0.13101,0.00546,0.966,-0.1201,8.389246349067289,0.011245639029563438,0.02124563902956344,12.0,10.0,3.0,5.2045721260376965,0.0001999079113743649,0.005242425258196042
Французский сплайн,15.0,75.0,0.9,0.04807199590058929,0.04807199590058927,2.0816681711721685e-17,0.047288058340929806,0.04908805587874486,-15.796778391864905,15.796778391864905,0.03406,0.13084,0.00503,1.0106,-0.0296,8.750496571789252,-0.03133121689475879,0.021331216894758788,4.0,10.0,2.0,3.3441107156717487,0.005348241117376034,0.004806662674084179
Французский сплайн,35.0,5.0,0.75,0.04807199590058929,0.04807199590058922,6.938893903907228e-17,0.047288058340929806,0.049074005550465455,-15.673472710884823,15.673472710884823,0.03389,0.13076,0.0054,0.9642,-0.1228,8.388083997176343,0.011382633516712133,0.021382633516712133,9.0,10.0,3.0,5.059991137241752,0.0002570894036940274,0.0051770956081465015
Французский сплайн,20.0,5.0,0.45,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.049093260018269,-15.842449920328704,15.842449920328704,0.03404,0.13087,0.00543,0.9612,-0.1276,8.386973641941285,0.011513499691718533,0.021513499691718535,5.0,10.0,3.0,4.475780597095252,0.000718463571195205,0.0052074243964899125
Французский сплайн,50.0,2.0,0.45,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04910002429541125,-15.901813216529149,15.901813216529149,0.03399,0.1308,0.00551,0.9608,-0.129,8.386566704724613,0.011561461204694158,0.021561461204694158,12.0,10.0,3.0,4.304511312402612,0.0009734655165351999,0.00528250264159847
Французский сплайн,25.0,2.0,0.45,0.04807199590058929,0.04807199590058917,1.1796119636642288e-16,0.047288058340929806,0.04908418415029406,-15.762800102980634,15.762800102980634,0.03398,0.13071,0.00553,0.9606,-0.129,8.385001633556012,0.011745920079638915,0.021745920079638915,6.0,10.0,3.0,4.5106879245968905,0.0006754021142006534,0.005303643809443261
Французский сплайн,30.0,2.0,0.45,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04909352072673552,-15.844737897830953,15.844737897830953,0.03399,0.13074,0.00555,0.9603,-0.1299,8.384796036879736,0.011770151649652446,0.021770151649652444,7.0,10.0,3.0,4.269893589601598,0.001035190122302543,0.005329767988991541
Французский сплайн,25.0,5.0,0.6,0.04807199590058929,0.04807199590058919,9.71445146547012e-17,0.047288058340929806,0.04908667301235771,-15.784642356451286,15.784642356451286,0.03395,0.13075,0.00552,0.9625,-0.1257,8.384238089916925,0.011835911131459938,0.02183591113145994,6.0,10.0,3.0,4.852804881274795,0.00036945745259800547,0.005299304063301287
Французский сплайн,10.0,10.0,0.9,0.04807199590058929,0.048071995900589165,1.249000902703301e-16,0.047288058340929806,0.0490832250284151,-15.754382849370927,15.754382849370927,0.03414,0.13156,0.00562,0.9731,-0.103,8.384053493854319,0.011857667574687977,0.021857667574687975,2.0,10.0,3.0,5.872739903032517,6.369549445565172e-05,0.0053943969360336925
Монотонный сплайн,10.0,10.0,,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.04905384107872947,-15.496509306929795,15.496509306929795,0.03411,0.13171,0.00559,0.9718,-0.1049,8.383946138374409,0.011870320463221609,0.02187032046322161,2.0,9.0,2.0,6.55380095195282,3.926008120910295e-06,0.005341600982076592
Французский сплайн,40.0,0.0,0.25,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.04908606196790501,-15.779279830334417,15.779279830334417,0.03402,0.13085,0.00548,0.9572,-0.1356,8.383509596893033,0.011921771127023327,0.02192177112702333,10.0,10.0,3.0,3.7573089282743104,0.0025750079108267064,0.005254979856940089
Французский сплайн,50.0,5.0,1.0,0.04807199590058929,0.048071995900589234,5.551115123125783e-17,0.047288058340929806,0.049135559358090636,-16.213668926603418,16.213668926603418,0.03394,0.13112,0.0048,0.9659,-0.1206,8.381044050259126,0.012212359802693936,0.022212359802693937,12.0,10.0,2.0,6.198816414672021,1.1399442480681087e-05,0.004809264863819023
Французский сплайн,50.0,0.0,0.3,0.04807199590058929,0.04807199590058917,1.1796119636642288e-16,0.047288058340929806,0.04909286724801819,-15.839002968607645,15.839002968607645,0.03402,0.13092,0.00551,0.9571,-0.1359,8.380791427186828,0.012242133891333521,0.02224213389133352,12.0,10.0,3.0,3.982884493600483,0.0017243692831879558,0.005290448728923921
Французский сплайн,10.0,2.0,0.6,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.049082749482231305,-15.750209456061953,15.750209456061953,0.03411,0.13125,0.00561,0.9663,-0.1164,8.380703413500747,0.012252507161150328,0.022252507161150327,2.0,10.0,3.0,5.064553997228153,0.0002550514373588988,0.0053912938659235795
Французский сплайн,35.0,1.0,0.45,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04907464778143266,-15.679108929853044,15.679108929853044,0.03395,0.13068,0.00547,0.9603,-0.1299,8.380612572545218,0.012263213652198148,0.022263213652198147,9.0,10.0,3.0,4.45303260160639,0.0007480074648688778,0.0052479264095803575
Монотонный сплайн,20.0,10.0,,0.04807199590058929,0.0480719959004165,1.727923359950978e-13,0.047288058340929806,0.049097037837788696,-15.875604064433617,15.875604064433617,0.03403,0.13151,0.00479,0.9697,-0.1109,8.378967932924864,0.012457050443870176,0.022457050443870176,5.0,10.0,1.0,6.8445879105466165,3.1452160088256894e-06,0.004012621740642629
Французский сплайн,80.0,0.0,0.25,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.04909410996642472,-15.849909065343354,15.849909065343354,0.03403,0.13082,0.00549,0.957,-0.1361,8.37753109722584,0.012626395520209135,0.022626395520209133,20.0,10.0,3.0,3.7587654670667625,0.0025683555014617268,0.005261532200862332
Французский сплайн,25.0,1.0,0.45,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04908483378596182,-15.768501305600921,15.768501305600921,0.03398,0.13073,0.00555,0.9599,-0.1305,8.37734070360534,0.012648835262080575,0.022648835262080575,6.0,10.0,3.0,4.561278357277015,0.0006175777207605709,0.005322723293570936
Французский сплайн,15.0,2.0,0.45,0.04807199590058929,0.04807199590058915,1.3877787807814457e-16,0.047288058340929806,0.049102928310744906,-15.92729885509732,15.92729885509732,0.03407,0.13103,0.00574,0.9609,-0.1279,8.377305877619161,0.012652939843621891,0.02265293984362189,4.0,10.0,3.0,4.356535162295438,0.0008875986695876894,0.005514945967804481
Французский сплайн,20.0,10.0,0.75,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.049103432246071076,-15.931721391519773,15.931721391519773,0.03401,0.13104,0.00536,0.9646,-0.1211,8.377192421616122,0.012666311738201435,0.022666311738201435,5.0,10.0,3.0,5.223730607761018,0.00019337278814465073,0.005138831943721699
Монотонный сплайн,40.0,5.0,,0.04807199590058929,0.0480719959001988,3.904931933362832e-13,0.047288058340929806,0.049109260317640686,-15.982868547614657,15.982868547614657,0.03393,0.13136,0.00535,0.9671,-0.1173,8.376830578805043,0.012708958436433375,0.022708958436433377,10.0,10.0,1.0,6.517154347683091,6.0230028855158346e-06,0.004666590635840719
Французский сплайн,10.0,1.0,0.6,0.04807199590058929,0.048071995900589144,1.457167719820518e-16,0.047288058340929806,0.04908303848283518,-15.752745725361535,15.752745725361535,0.03411,0.13126,0.00562,0.966,-0.1173,8.376817937492849,0.012710448338152791,0.02271044833815279,2.0,10.0,3.0,5.094454201855245,0.0002420981247433108,0.005398952153577353
Французский сплайн,10.0,10.0,1.0,0.04807199590058929,0.048071995900589165,1.249000902703301e-16,0.047288058340929806,0.049084057283347665,-15.76168671865912,15.76168671865912,0.03415,0.1317,0.00563,0.9738,-0.1008,8.3766774906591,0.012727001364917712,0.02272700136491771,2.0,9.0,2.0,6.683655714431552,2.9925332538031367e-06,0.005387340595055523
Французский сплайн,15.0,10.0,0.75,0.04807199590058929,0.04807199590058917,1.1796119636642288e-16,0.047288058340929806,0.049117332136785596,-16.053706832430407,16.053706832430407,0.03407,0.13127,0.00585,0.9654,-0.1192,8.376567557266608,0.012739958085547828,0.02273995808554783,4.0,10.0,3.0,4.990441844175145,0.00029029078584448433,0.0056220123866566035
Монотонный сплайн,30.0,5.0,,0.04807199590058929,0.04807199590014832,4.4096670759330436e-13,0.047288058340929806,0.04911282467495711,-16.014149347423597,16.014149347423597,0.03396,0.1313,0.00534,0.9676,-0.1168,8.375514889471313,0.012864025234126265,0.022864025234126263,8.0,10.0,2.0,6.886626735236407,2.898222936003198e-06,0.0056349061116682895
Французский сплайн,30.0,1.0,0.45,0.04807199590058929,0.04807199590058918,1.1102230246251565e-16,0.047288058340929806,0.04909432968708177,-15.851837333829621,15.851837333829621,0.03399,0.13076,0.00557,0.9594,-0.1317,8.375139378470314,0.01290828286161539,0.022908282861615392,7.0,10.0,3.0,4.32133092560499,0.0009448261740599161,0.005348885120739104
Французский сплайн,40.0,5.0,0.75,0.04807199590058929,0.04807199590058922,6.938893903907228e-17,0.047288058340929806,0.04910422673231116,-15.938693802762714,15.938693802762714,0.03392,0.1309,0.00541,0.9629,-0.1257,8.374568956537125,0.01297551264013965,0.02297551264013965,10.0,10.0,3.0,4.79024559105754,0.0004123887875379932,0.005186071325695108
Французский сплайн,10.0,5.0,0.75,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.04908355728840258,-15.757298763021026,15.757298763021026,0.03413,0.13142,0.00563,0.9686,-0.1114,8.374249727386172,0.013013136903633718,0.02301313690363372,2.0,10.0,3.0,5.522229628134015,0.000115582682367369,0.0054103147248032914
Французский сплайн,10.0,0.0,0.6,0.04807199590058929,0.04807199590058915,1.3877787807814457e-16,0.047288058340929806,0.04908332869795477,-15.755292653251104,15.755292653251104,0.03411,0.13127,0.00563,0.9653,-0.1178,8.372896136661222,0.013172670749294495,0.023172670749294494,2.0,10.0,3.0,5.124891624314315,0.00022960025811560452,0.005406647255488853
Французский сплайн,35.0,5.0,0.9,0.04807199590058929,0.048071995900589234,5.551115123125783e-17,0.047288058340929806,0.04907628418546248,-15.693470011618729,15.693470011618729,0.03387,0.13089,0.0054,0.9638,-0.124,8.372636198247084,0.013203307022192967,0.02320330702219297,9.0,10.0,3.0,5.510808014148681,0.00011786755047668752,0.005178576311062095
Французский сплайн,15.0,1.0,0.45,0.04807199590058929,0.048071995900589144,1.457167719820518e-16,0.047288058340929806,0.04910331902422306,-15.930727756581575,15.930727756581575,0.03407,0.13104,0.00575,0.9604,-0.1288,8.372349138527033,0.013237139805049647,0.02323713980504965,4.0,10.0,3.0,4.383307661298276,0.0008464260523553408,0.005524759227643909
Французский сплайн,30.0,5.0,0.75,0.04807199590058929,0.0480719959005892,9.020562075079397e-17,0.047288058340929806,0.049106196092856776,-15.95597691091109,15.95597691091109,0.03394,0.13086,0.00557,0.9624,-0.1265,8.37201777705095,0.01327619398118226,0.02327619398118226,7.0,10.0,3.0,4.908531911079946,0.0003350486281772986,0.005348515736292718
Французский сплайн,40.0,2.0,0.45,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04909306134713849,-15.840706382487383,15.840706382487383,0.03397,0.1308,0.00548,0.9593,-0.1321,8.371851232346328,0.013295822896121471,0.02329582289612147,10.0,10.0,3.0,4.236079119605415,0.0010992824886517172,0.005254978098145245
Французский сплайн,35.0,100.0,0.3,0.04807199590058929,0.048071995900589276,1.3877787807814457e-17,0.047288058340929806,0.049036736709556876,-15.346401363071152,15.346401363071152,0.03397,0.13026,0.00453,1.0024,-0.0447,8.767317654523286,-0.03331374526709196,0.023313745267091956,9.0,10.0,2.0,2.4518914657437065,0.023792085933519204,0.004304117395260148
Монотонный сплайн,15.0,10.0,,0.04807199590058929,0.04807199590048405,1.0524220384056093e-13,0.047288058340929806,0.04910271817615173,-15.925454713907584,15.925454713907584,0.03408,0.13176,0.00516,0.9687,-0.1128,8.37105959565726,0.013389124987400264,0.023389124987400263,4.0,10.0,1.0,7.588839813980679,7.426005478597249e-07,0.00458855831055723
Французский сплайн,40.0,0.0,0.3,0.04807199590058929,0.048071995900589165,1.249000902703301e-16,0.047288058340929806,0.049088676119561914,-15.802221625275365,15.802221625275365,0.03401,0.13092,0.0055,0.9561,-0.1379,8.370764640880203,0.013423888279592221,0.02342388827959222,10.0,10.0,3.0,3.9074077580832975,0.001972084702833082,0.005275597639929751
Французский сплайн,40.0,35.0,0.75,0.04807199590058929,0.048071995900589276,1.3877787807814457e-17,0.047288058340929806,0.04906432758855817,-15.588538917186497,15.588538917186497,0.03391,0.13035,0.0045,1.008,-0.0345,8.76840242383053,-0.03344159589139802,0.02344159589139802,10.0,10.0,2.0,2.961922546491364,0.0104171896728567,0.004279856042756864
Французский сплайн,25.0,0.0,0.45,0.04807199590058929,0.04807199590058917,1.1796119636642288e-16,0.047288058340929806,0.04908549123089098,-15.774271042299233,15.774271042299233,0.03398,0.13074,0.00557,0.9592,-0.132,8.369512933748576,0.013571414151828958,0.023571414151828958,6.0,10.0,3.0,4.613409150532192,0.0005632210942810622,0.005342017503468799
Французский сплайн,80.0,2.0,0.6,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04911502298418938,-16.03344170924595,16.03344170924595,0.03397,0.13084,0.00547,0.9602,-0.1312,8.36938649729373,0.013586315919033346,0.023586315919033346,20.0,10.0,3.0,4.501915562973356,0.0006859720351836123,0.005243259676256911
Французский сплайн,35.0,0.0,0.45,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04907555646885794,-15.687083570697268,15.687083570697268,0.03395,0.1307,0.0055,0.9592,-0.1321,8.36924951935701,0.013602460102509914,0.023602460102509916,9.0,10.0,3.0,4.521154445469128,0.0006630059572691733,0.005275364326214678
Французский сплайн,50.0,1.0,0.45,0.04807199590058929,0.04807199590058918,1.1102230246251565e-16,0.047288058340929806,0.04910138369716353,-15.913743326307099,15.913743326307099,0.03399,0.13086,0.00555,0.9589,-0.1329,8.368923600806493,0.013640872776871277,0.023640872776871276,12.0,10.0,3.0,4.39256618970522,0.0008326401467007526,0.005322989947288126
Французский сплайн,20.0,2.0,0.45,0.04807199590058929,0.048071995900589144,1.457167719820518e-16,0.047288058340929806,0.04909475332242946,-15.855555157640993,15.855555157640993,0.03404,0.13091,0.00547,0.9594,-0.1311,8.36860613479094,0.013678289237692263,0.023678289237692263,5.0,10.0,3.0,4.594694912253582,0.0005821539625997526,0.005243783306117811
Французский сплайн,15.0,0.0,0.45,0.04807199590058929,0.048071995900589144,1.457167719820518e-16,0.047288058340929806,0.049103714249838996,-15.934196256587029,15.934196256587029,0.03407,0.13105,0.00576,0.96,-0.1298,8.367292561303154,0.013833106662340805,0.023833106662340807,4.0,10.0,3.0,4.410639124157879,0.0008063784355913808,0.005534690006497661
Французский сплайн,80.0,1.0,0.45,0.04807199590058929,0.04807199590058918,1.1102230246251565e-16,0.047288058340929806,0.049106051378526895,-15.954706897952008,15.954706897952008,0.03399,0.1308,0.00549,0.9584,-0.1342,8.36650534628622,0.01392588761650873,0.023925887616508733,20.0,10.0,3.0,4.23989169854581,0.0010918609599495737,0.005271181477904176
Французский сплайн,30.0,75.0,0.45,0.04807199590058929,0.04807199590058927,2.0816681711721685e-17,0.047288058340929806,0.049052643019419376,-15.485995138424471,15.485995138424471,0.03397,0.13029,0.00459,1.0039,-0.0419,8.772926653293462,-0.03397482038205837,0.023974820382058365,7.0,10.0,2.0,2.568469780886356,0.017516198430338196,0.004368027305622248
Французский сплайн,15.0,5.0,0.6,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.04911103830794433,-15.998472190519465,15.998472190519465,0.03407,0.13116,0.00582,0.9621,-0.1256,8.3658550756753,0.014002528339119958,0.024002528339119956,4.0,10.0,3.0,4.732203159799342,0.00045674553389227923,0.005592616412163761
Монотонный сплайн,25.0,5.0,,0.04807199590058929,0.04807199590014601,4.4327735926330547e-13,0.047288058340929806,0.04909155246152842,-15.827464402373437,15.827464402373437,0.03396,0.13134,0.00511,0.9685,-0.1142,8.36583116384329,0.014005346581331127,0.024005346581331126,6.0,10.0,1.0,7.064251681520894,2.0461834539527647e-06,0.004290753259139206
Французский сплайн,80.0,0.0,0.3,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.04909801058378541,-15.884140883300802,15.884140883300802,0.03402,0.13088,0.00551,0.9559,-0.1385,8.365396298246921,0.014056599725767935,0.024056599725767937,20.0,10.0,3.0,3.909354012443537,0.0019652714768095144,0.0052831474818652215
Французский сплайн,30.0,0.0,0.45,0.04807199590058929,0.04807199590058918,1.1102230246251565e-16,0.047288058340929806,0.049095152640432675,-15.859059572437161,15.859059572437161,0.03399,0.13078,0.00559,0.9584,-0.1336,8.365165339583864,0.01408382045285104,0.02408382045285104,7.0,10.0,3.0,4.374610197195033,0.0008595860976357783,0.005368350329383981
Французский сплайн,35.0,2.0,0.6,0.04807199590058929,0.04807199590058922,6.938893903907228e-17,0.047288058340929806,0.04907556546146694,-15.687162489833895,15.687162489833895,0.03391,0.13075,0.00549,0.9604,-0.13,8.365130688957587,0.014087904366520645,0.024087904366520647,9.0,10.0,3.0,4.874146497374107,0.00035587441774035094,0.00526259162497703
